"(Intercept)" "bio1" "bio12" "bio15" "bio16" "bio17" "bio4" "bio5" "bio6" "et0" "prop_bee_angios" "srad" "wind.1" "df" "logLik" "AICc" "delta" "weight"
"3886" 1.04319454528491 0.000512623013651275 NA -0.00206462290514297 -0.000179014073701501 NA -3.98637820109167e-05 NA NA -4.19497626773494e-05 0.88909588560063 -1.50735505886508e-05 0.000358011366336119 12 22.4327985635491 -12.8655971270983 16.624976040286 3.68660503325921e-06
"3949" 1.02172466772622 NA NA -0.00215260959343597 -0.00018636418711372 NA -5.10060407944229e-05 0.00063444962260835 NA -6.91344844335432e-05 0.92371214019702 -1.43758464248373e-05 0.00228962444940424 12 22.4323025823245 -12.864605164649 16.6259680027353 3.68477699975256e-06
"2668" 0.605462696680796 0.00231751499447839 -3.80649949066502e-05 NA 1.56389418137147e-05 NA 2.29095049576549e-05 -0.00194569584362373 NA NA 0.341112318018471 NA -0.00316096115312167 11 20.7318490552721 -12.8636981105441 16.6268750568401 3.68310623259873e-06
"3710" 1.16476632865126 0.000429729724325522 NA -0.00417813137383242 -7.47329540725263e-05 -0.000567333337876095 -4.14756280994156e-05 -0.000185746634209563 NA NA 0.833093811175676 -1.29292838036134e-05 -0.00361159285885012 13 24.2197206642842 -12.8604939601474 16.6300792072368 3.67721034354047e-06
"2676" 0.615179498227596 0.00228337617339715 -3.45483309900159e-05 NA NA 7.51474724766736e-06 2.16900372451486e-05 -0.00192290783063136 NA NA 0.342648921822806 NA -0.00423037930363547 11 20.7297409853728 -12.8594819707456 16.6310911966387 3.67535016525236e-06
"3372" 0.653333469208842 0.000738852594338589 -2.71275235856919e-05 NA -2.96139078284282e-05 NA -6.23499581354193e-06 NA NA -4.823434223677e-05 NA -9.43092504799e-06 0.0113199455597086 11 20.7258227541616 -12.8516455083231 16.6389276590611 3.66097746968298e-06
"2937" 0.498017663546752 NA NA NA -9.30239780510412e-05 -8.40288044570722e-05 -3.00172618367432e-05 0.00131050286699281 NA -0.000188942106168272 0.650341351703029 NA 0.0175839177011426 11 20.725559880261 -12.851119760522 16.6394534068622 3.66001522073624e-06
"3386" 0.660242360566647 0.000734542733935764 NA NA -7.93083879287425e-05 -8.02255937101345e-05 -6.06741793051301e-06 NA NA -4.8763268340489e-05 NA -9.57141431582565e-06 0.0108111308264869 11 20.724307491783 -12.8486149835659 16.6419581838183 3.65543432897113e-06
"3380" 0.646730569907247 0.00074454806352269 -4.23851503203864e-05 NA NA 4.22968853446405e-05 -6.14136068098513e-06 NA NA -4.83762038837136e-05 NA -9.28385426971493e-06 0.0117794223615266 11 20.724221490511 -12.8484429810219 16.6421301863624 3.65511997048688e-06
"2982" 0.545524919350606 0.00070135339403465 NA -0.00107710801372699 NA NA -8.74886418940226e-06 NA 0.000140291414312243 -9.84197647704748e-05 0.758355550775685 NA 0.0151544888582961 11 20.7221313341907 -12.8442626683814 16.6463104990029 3.64748817697839e-06
"3519" 0.965821518425532 NA -0.000314259875646394 -0.00417337175440965 0.000527781495593335 0.000231165515708227 -1.20793786825697e-05 NA 0.000636610144600415 -7.27397373343006e-05 NA -5.12236639868206e-07 0.00362310730826378 13 24.2071986718871 -12.8354499753532 16.655123192031 3.63145143782677e-06
"2032" 1.17471047533288 -0.00350892873778202 -0.000311076500886355 -0.00553981839550324 0.000518264791440849 NA -4.70680710380669e-05 0.0023918609623596 0.00229763778067553 -0.000206479245981674 1.19785674140829 -1.88868578345298e-06 NA 14 26.0925613445695 -12.8337713377876 16.6568018295966 3.62840477116728e-06
"3694" 1.0864940381798 0.000465285189253283 NA -0.00208866858941251 -0.000174586906322273 NA -3.99855087734368e-05 -0.000134893500378539 NA NA 0.815396387597983 -1.81114274231309e-05 -0.00235058292949883 12 22.4064780766714 -12.8129561533427 16.6776170140415 3.59083764465685e-06
"2412" 0.575440903908504 0.00167155087701057 -4.12708319450317e-05 NA 9.7636499322007e-06 NA 1.49349392061803e-05 -0.000969217919944962 NA -6.4872009393395e-05 NA NA 0.00583451985890734 11 20.7050884750677 -12.8101769501354 16.6803962172488 3.58585127624259e-06
"2420" 0.577278085622366 0.00166452656178102 -3.65590198156464e-05 NA NA -1.20236027511314e-05 1.47767335868746e-05 -0.000962625599433966 NA -6.5303627778599e-05 NA NA 0.00564984954180626 11 20.7047187277238 -12.8094374554475 16.6811357119367 3.58452566234355e-06
"2682" 0.615973070894125 0.00227796479624594 NA NA -5.78387853494084e-05 -0.000100560115811868 2.26527145645398e-05 -0.00192431928948466 NA NA 0.323291355503288 NA -0.00453915329744304 11 20.702596014155 -12.8051920283099 16.6853811390743 3.57692481115143e-06
"4034" 0.825971095246212 -0.00072359032839307 NA NA NA NA NA -1.85454894562054e-06 0.00118495228087239 3.54135805075448e-05 0.49213140507358 -2.33430412085369e-05 0.0127676772050183 11 20.6994909074388 -12.7989818148775 16.6915913525067 3.56583530385888e-06
"3356" 0.592832258784591 0.00089743919339045 -1.57289421686006e-05 NA -3.82740005923778e-05 -6.00767863029276e-05 NA NA NA -7.49416055234098e-05 NA -6.63545930186192e-06 0.0135711229329137 11 20.6987293739528 -12.7974587479056 16.6931144194786 3.56312083458044e-06
"1899" 0.709330484678527 NA -8.40936915620767e-06 NA -9.63167038388174e-05 NA -2.94094191646262e-05 0.000664663463741035 NA -6.3760201700341e-05 0.480156963449637 -9.7638080609127e-06 NA 11 20.6977864210696 -12.7955728421391 16.6950003252451 3.55976256311081e-06
"1913" 0.712137724724501 NA NA NA -0.000112062569074126 -2.28829328588316e-05 -2.93524477832819e-05 0.000663590049850708 NA -6.3575304821626e-05 0.477842341698263 -9.89170307755475e-06 NA 11 20.69654223312 -12.7930844662399 16.6974887011444 3.55533630354671e-06
"2426" 0.582698661396802 0.00164503939219817 NA NA -6.66086578769438e-05 -0.000120441816355169 1.48139846242602e-05 -0.000941158960867208 NA -6.78315777387215e-05 NA NA 0.00507882374298467 11 20.6963129001873 -12.7926258003747 16.6979473670096 3.55452104133257e-06
"1907" 0.699096845873107 NA -6.09015379726411e-05 NA NA 0.000156551023438043 -3.00404935906545e-05 0.000655175678196169 NA -6.08514037954113e-05 0.497213796796624 -9.47183078777728e-06 NA 11 20.6936154058697 -12.7872308117394 16.7033423556449 3.54494566159409e-06
"3699" 0.752123640645137 NA -5.12674870442017e-05 NA NA 0.00013958206377007 -3.09902147716055e-05 0.000517502843664994 NA NA 0.432233968816697 -1.75753332224118e-05 0.00877538511876785 11 20.6908835151459 -12.7817670302918 16.7088061370924 3.53527447375394e-06
"380" 0.604602007397444 0.00171624735337362 -3.77329296492319e-05 NA -3.11151054526213e-06 5.53117716055632e-07 1.59546981019062e-05 -0.00113373117509254 NA -4.90582789899782e-05 NA NA NA 11 20.6907308828552 -12.7814617657104 16.7091114016739 3.53473491789054e-06
"3132" 0.710922637992461 0.000545706877746236 -2.34038713667285e-05 NA -3.74283170741943e-05 1.34110955207737e-05 -1.09870535626973e-05 NA NA NA NA -1.41464395717939e-05 0.00874127292310605 11 20.686779142707 -12.773558285414 16.7170148819702 3.52079412733515e-06
"2814" 1.12627640973595 -0.00122399339276084 NA -0.0043402674636811 -3.15219758386533e-05 -0.000709447062529293 -7.50385933052111e-06 -0.00027207436451194 0.00155274081434728 NA 0.507977957583723 NA -0.0253967282857297 13 24.1718190825714 -12.7646907967218 16.7258823706624 3.50521838123313e-06
"2508" 0.596564827187473 -0.000647180218861136 -4.90655266898957e-05 NA 1.58300544650306e-05 NA NA 0.000625174291385995 0.000930387274381668 -0.000113750190905911 NA NA 0.00446862968323758 11 20.6822734103517 -12.7645468207033 16.7260263466809 3.50496605662223e-06
"2516" 0.599451342654417 -0.000629928735211708 -4.13449646253398e-05 NA NA -1.95414587400615e-05 NA 0.000614118963360848 0.000920729374242612 -0.000113793958619115 NA NA 0.00417187064546653 11 20.6812737795574 -12.7625475591149 16.7280256082694 3.50146413522515e-06
"3691" 0.760258007851782 NA -6.317401619281e-06 NA -8.00022234056831e-05 NA -2.99686647717704e-05 0.000506180245692939 NA NA 0.40708885372893 -1.76519149609446e-05 0.00790968780076714 11 20.6811528107968 -12.7623056215937 16.7282675457906 3.50104059306664e-06
"3045" 0.575218802746421 NA NA -0.00105537880054388 NA NA -6.28787265542051e-06 0.000225234041022448 0.000559844092081233 -9.36525380408018e-05 0.688934311520664 NA 0.0106452257516553 11 20.6807094205771 -12.7614188411542 16.7291543262301 3.49948861000118e-06
"3705" 0.76446693346879 NA NA NA -9.35788759639333e-05 -1.22949143807502e-05 -3.00536254527377e-05 0.000503386433929267 NA NA 0.408050013624988 -1.77442937781222e-05 0.00767328452741036 11 20.679089920318 -12.758179840636 16.7323933267483 3.49382577401043e-06
"998" 0.626839168566004 0.000919107119890617 NA -0.00104715255699203 NA NA 5.31182754921302e-06 -0.000783011450184735 0.000320993502488264 -3.88828990818722e-05 0.618321880145078 NA NA 11 20.6767725122482 -12.7535450244964 16.7370281428878 3.48573852831091e-06
"2522" 0.604490035059916 -0.000626353357354214 NA NA -7.5116201813572e-05 -0.000141787301496239 NA 0.000627047513052255 0.000904838008811197 -0.000116214000784494 NA NA 0.00360962923542559 11 20.6685100000168 -12.7370200000336 16.7535531673507 3.45705622818902e-06
"1340" 0.699465671162116 0.000566822435217005 7.31052953878043e-06 NA -0.00010826583223143 -8.04081254377314e-05 -8.98012612934287e-06 NA NA -3.21396049432578e-05 NA -9.01346730325895e-06 NA 11 20.6662590301187 -12.7325180602374 16.7580551071469 3.44928325033494e-06
"3442" 0.664666009451796 0.00191103629319762 NA NA NA -0.000156028196490294 2.17533205546064e-05 -0.00148553975476792 NA 2.30810672375679e-05 NA -1.10686170607223e-05 0.0106885183348006 11 20.665617554167 -12.731235108334 16.7593380590503 3.44707132760278e-06
"3967" 0.800747029443618 NA -0.000583651990224892 -0.00568350486166448 0.000989464002479494 0.000868384497664085 -7.19213994537167e-05 0.0017687182616443 NA -0.00031723559377224 1.75208703549782 1.18339104392763e-05 0.0292737417991404 14 26.0349723342782 -12.7185933172051 16.7719798501791 3.42535146654029e-06
"2396" 0.562678022161215 0.00101438931512197 -4.75194757056689e-05 NA 7.11645342737592e-06 3.54421541397483e-05 NA -0.000232612264122254 NA -8.61150697374812e-05 NA NA 0.0073981003762239 11 20.6542337901524 -12.7084675803048 16.7821055870795 3.40805318907121e-06
"1659" 0.770249769356711 NA -3.06952734314063e-05 NA -4.8781033314102e-05 8.51783558859442e-05 -2.95240974470495e-05 0.000423056407970583 NA NA 0.39928351297706 -1.53748310804428e-05 NA 11 20.6518061065664 -12.7036122131328 16.7869609542514 3.39978954909413e-06
"2364" 0.532979375666544 0.000915408515770643 -3.67710775388693e-05 NA -6.30507987375429e-06 -6.96330472446768e-06 -1.96814948475244e-07 NA NA -0.00010332137389682 NA NA 0.0104762287700675 11 20.63733109167 -12.6746621833401 16.8159109840442 3.35093200464276e-06
"2652" 0.582777638856793 0.00145123884787996 -0.000150197345647543 NA 0.00019816035834723 0.000376939599296452 NA -0.00110577652350854 NA NA 0.431366540852759 NA -0.00314622677776709 11 20.6366341687504 -12.6732683375007 16.8173048298835 3.34859747691385e-06
"2538" 0.660321037884812 0.000443009096008062 NA NA -0.000103679164239228 NA 1.54080215423671e-05 -0.000536392108827252 0.000732166949744195 -6.80981628021725e-05 NA NA -0.00415579019963414 11 20.6342572486424 -12.6685144972847 16.8220586700995 3.34064758011505e-06
"3928" 0.906381689846307 0.00211378223065434 -3.04254273638821e-05 -0.0037663301088985 NA -0.00052872466835445 NA -0.00116948454314488 NA -0.000144062022902009 0.899932043019135 3.56728464355289e-06 0.00527648891512665 13 24.1227557575799 -12.6665641467388 16.8240090206455 3.33739145110546e-06
"732" 0.563225308110966 0.00126358459288938 -0.000171727109276369 NA 0.000245585558482815 0.000430339626854272 NA -0.000997709685273288 0.000113691068417772 NA 0.430848982680973 NA NA 11 20.6329145623747 -12.6658291247494 16.8247440426348 3.33616514840731e-06
"4008" 1.20113909060266 -3.52092188055526e-05 -0.000103947582477541 -0.00342352156702174 NA NA -3.72423827459233e-05 NA 0.00062755382265239 -8.11907901071053e-05 1.02240651403007 -1.07251927147787e-05 -0.00619222443795585 13 24.1212487940672 -12.6635502197133 16.827022947671 3.3323659115643e-06
"2790" 0.613343148018437 0.00152977095314026 NA -0.00106701613107005 NA NA 8.02873021277791e-06 -0.0012843311426709 5.20008006310497e-05 NA 0.547236059784507 NA 0.00106740822345474 11 20.6292049111985 -12.6584098223969 16.8321633449873 3.3238120664194e-06
"2794" 0.668045218739656 0.00152796508981495 NA NA -8.91302638968665e-05 NA 2.12877441420408e-05 -0.00164167022909157 0.000415829557172616 NA 0.313509991832165 NA -0.0107742781558416 11 20.6291020192072 -12.6582040384143 16.8323691289699 3.32347009037077e-06
"2172" 0.599163105329162 0.00207762440288452 -7.50835965332844e-05 NA 7.97070576828696e-05 0.000109526029263508 2.33048242338329e-05 -0.00171027859750963 NA NA NA NA -0.00218371667340572 11 20.6208485679054 -12.6416971358108 16.8488760315735 3.29615287753918e-06
"3071" 0.985320995177736 NA -0.000545160432587889 -0.00530514470552254 0.00093144121391323 0.000803561220400655 -5.01193973868722e-05 0.000815018266363894 0.000538570050062524 -0.00020660593034309 1.56560443650074 NA 0.023085239921552 14 25.9876770176823 -12.6240026840131 16.8665704833711 3.26711968939856e-06
"891" 0.57470933896776 NA -4.01516642886325e-05 NA -3.71703876550859e-05 6.44727612589859e-05 -2.80245972209826e-05 0.00090421991106335 NA -0.000131043305935835 0.533134231514874 NA NA 11 20.6108225797613 -12.6216451595226 16.8689280078617 3.2632708009657e-06
"2772" 0.619593151864176 0.0010360046901009 -4.51166163160013e-05 NA NA 6.83888947287537e-05 NA -0.000920072111622386 0.000177404417731162 NA 0.355014551425976 NA -0.00807209600270239 11 20.6016644676622 -12.6033289353245 16.8872442320598 3.23352183128324e-06
"2779" 0.613046285394244 NA -0.000151310051413272 NA 0.000207467064285604 0.000352429676838387 NA -0.000424658087479204 0.000740442339655981 NA 0.322269006645071 NA -0.00886403221862376 11 20.5998490712483 -12.5996981424966 16.8908750248876 3.22765703242452e-06
"3816" 1.34448975109799 -0.00165917227213295 -0.000100698704569468 -0.00344006953571776 NA NA -4.25397972026878e-05 0.000621557030997621 0.00132250839099881 NA 0.815373440993689 -2.05276671239688e-05 -0.0131514147531996 13 24.0835623625341 -12.5881773566472 16.9023958107371 3.2091179072781e-06
"2764" 0.613642602848494 0.000933350032339049 -2.90011857764975e-05 NA -1.99236199241439e-05 NA NA -0.000850477284527959 0.000210608707500759 NA 0.339840335403742 NA -0.00781484086659729 11 20.5872021679557 -12.5744043359115 16.9161688314728 3.18709420380677e-06
"3911" 0.706236947933211 NA -5.05290124689909e-05 -0.00166081664192898 NA NA NA 0.000376548210953021 NA -2.58813619130883e-05 -0.355983938582883 -4.93319933122209e-07 -0.0164589350891679 11 20.5819573760324 -12.5639147520648 16.9266584153194 3.1704223163753e-06
"4045" 1.16283780887822 NA NA -0.00160195583598273 -0.000143010570314001 NA NA -0.000944127879663279 0.00114411134509085 4.49148970558126e-05 0.574129845363016 -2.14023046951877e-05 -0.00934706402547623 12 22.2744753300487 -12.5489506600975 16.9416225072868 3.1467895916317e-06
"3612" 0.596887993686374 0.00077790242040781 -2.66375102281762e-05 NA 1.11550035144743e-05 -1.5634784858617e-05 NA NA NA NA 0.158133336316179 -1.41908586172734e-05 0.0138268553317151 11 20.5672212551241 -12.5344425102483 16.956130657136 3.12404513888162e-06
"3938" 0.688019375830595 0.00184826367225041 NA NA NA NA 1.13527268004016e-05 -0.00137587032509017 NA 2.53680521250236e-05 0.524633273383104 -1.55920347121703e-05 0.015822976669357 11 20.5654762887582 -12.5309525775164 16.9596205898678 3.11859853863778e-06
"2236" 0.610765327358212 -0.00121133745003161 -0.00012030769783681 NA 0.0001844080806483 0.000186998789545045 1.79021382382479e-05 NA 0.00161650947947179 NA NA NA -0.0121455272474666 11 20.5646297654762 -12.5292595309525 16.9613136364318 3.11595968944887e-06
"2778" 0.621177143493813 0.000996923031090281 NA NA -7.77402566931866e-05 -6.93239416475694e-05 NA -0.000883581911505271 0.000167143241245473 NA 0.332009213123733 NA -0.00866340054933754 11 20.5610230573654 -12.5220461147307 16.9685270526535 3.10474157475721e-06
"3934" 0.8906999658167 0.0020372359635804 NA -0.00376351742432571 -3.81229183750786e-05 -0.000636257097659351 NA -0.00108809865805618 NA -0.000144275784274585 0.887473793560311 3.44987054638769e-06 0.0065592031233138 13 24.0453470489639 -12.5117467295067 16.9788264378775 3.08879420727058e-06
"2732" 0.615797295476091 -0.00118395026632052 -5.79629074235658e-05 NA 7.20378399873656e-05 NA 1.68565930229237e-05 NA 0.0015755683249482 NA 0.0564131778216401 NA -0.0134347684790404 11 20.5528690986043 -12.5057381972086 16.9848349701757 3.07952857257754e-06
"3790" 1.10794970228943 -6.21942782297971e-05 NA -0.00155544003698427 -0.000145456715403883 NA NA -0.000703089501823411 0.00117258944327598 NA 0.626025089083079 -1.82386771803765e-05 -0.00634328319014497 12 22.2526715670659 -12.5053431341318 16.9852300332524 3.07892032863678e-06
"2944" 0.944475332245542 -0.000478086613334065 -0.000541564559583011 -0.00555512107116307 0.00090324525336826 0.000809283321694261 -8.22128246324414e-05 0.00197417522269049 NA -0.000243708212165303 1.65770248423426 NA 0.0283448212528975 14 25.9146667696398 -12.4779821879282 17.012590979456 3.03708605071226e-06
"1998" 1.10541849905683 8.86075338638504e-05 NA -0.00151528493124337 -0.000133840737488013 NA NA -0.000788887923200355 0.0011039217398759 1.79764959240672e-05 0.620023327434137 -2.11505721543116e-05 NA 12 22.2362307251063 -12.4724614502126 17.0181117171717 3.02871413306557e-06
"2740" 0.627109635962996 -0.00111840891469981 -2.44861208874898e-05 NA NA -7.76650547814566e-05 1.48641082656665e-05 NA 0.00148882098473467 NA 0.0502828216368645 NA -0.0147893842685603 11 20.5306766239103 -12.4613532478207 17.0292199195636 3.01193897685791e-06
"3195" 0.732779462310747 NA -7.47072258423443e-06 NA -7.50677428872721e-05 -1.44012807640043e-05 -2.22120291133053e-05 0.000460398152856172 NA NA NA -1.47312903312361e-05 0.00581658320871886 11 20.5249091168037 -12.4498182336073 17.0407549337769 2.99461759601261e-06
"2716" 0.583181697419803 -0.00057686423899152 -0.000144080819953612 NA 0.00020506214458741 0.000313919664842903 NA NA 0.000952884607595398 NA 0.223176060568903 NA -0.00907299240323474 11 20.5153368683449 -12.4306737366899 17.0598994306944 2.96608913095592e-06
"1006" 0.835775234758268 0.000561775272399476 NA -0.00210580084990659 -0.00019541978592407 NA -4.69254955540146e-05 0.000592893782298631 -0.000260070822517094 -0.000154382819436226 0.994875067351354 NA NA 12 22.2152292958776 -12.4304585917552 17.060114575629 2.96577007859072e-06
"1403" 0.728034895986111 NA 1.22924896438714e-05 NA -0.000120886838178655 -7.32557586779509e-05 -2.12235647318426e-05 0.000465786532369025 NA -1.79422858975108e-05 NA -1.17027973065743e-05 NA 11 20.5123585384054 -12.4247170768108 17.0658560905735 2.95726828111481e-06
"2746" 0.626793386294306 -0.00114829763768012 NA NA -3.82548749226972e-05 -0.000158310017012283 1.62202410556125e-05 NA 0.00151586179068115 NA 0.0338408274867333 NA -0.0149159286713448 11 20.5111317599847 -12.4222635199694 17.0683096474149 2.9536425926162e-06
"1984" 1.18212923280645 -0.00100473087716159 -0.000513169336312871 -0.00516556868475128 0.000892766788653479 0.000687351724633323 -1.99877874774587e-05 NA 0.001733503301723 -0.000100498941361243 1.2194382490519 -3.91532077530856e-06 NA 14 25.8851220399228 -12.4188927284943 17.07168043889 2.94866872862238e-06
"2926" 0.830528139168834 0.000202024472712283 NA -0.00204511567767766 -0.000191505107098969 NA -4.43791289921343e-05 0.000764318381466061 NA -0.000164690145106787 0.986539663365113 NA 0.00151680981318303 12 22.2055052757913 -12.4110105515826 17.0795626158016 2.93707063390652e-06
"700" 0.519909031764485 -0.000748880228986483 -0.000178115689560865 NA 0.000303272745836675 0.000364234675617322 1.13129396805315e-05 NA 0.00126667906602227 NA 0.145503863722327 NA NA 11 20.5049440610901 -12.4098881221803 17.080685045204 2.93542276913457e-06
"3053" 0.824532504068261 NA NA -0.00210970406306734 -0.000195636464965997 NA -5.12922069657929e-05 0.00106404490524934 -6.28503696462576e-05 -0.000173791415841146 1.00265069576887 NA 0.0024091711457249 12 22.2026257566581 -12.4052515133162 17.085321654068 2.92862544769357e-06
"2268" 0.6124818659961 0.000300144159136059 -0.000102014936983347 NA 0.000110332310821907 0.000211968970429107 NA -0.000442908437188475 0.000433858765833735 NA NA NA -0.00768190985098787 11 20.4975687319175 -12.395137463835 17.0954357035492 2.91385270090419e-06
"4031" 1.04675769742639 NA -0.000540295299520967 -0.00519488313005971 0.000938147723713731 0.000773762792580661 -2.83428854555925e-05 NA 0.0010275073318737 -0.000156010260698596 1.39648674601051 8.40240519768238e-07 0.0119267528456192 14 25.8726552516284 -12.3939591519054 17.0966140154789 2.9121364928116e-06
"3953" 0.505618623214278 NA NA NA NA -0.000154953828524543 -2.40345842273434e-05 0.00108289744217852 NA -0.000112479580039186 0.551510267240986 -8.20695118711319e-06 0.0248744969068496 11 20.4919284590863 -12.3838569181727 17.1067162492116 2.89746403839243e-06
"2990" 0.830200542239511 0.00124384727852838 NA -0.00203281372993638 -0.000187318892198531 NA -3.8742956769123e-05 NA -0.000420049909748393 -0.000137179727012943 0.989243935802113 NA 0.001266131677431 12 22.1906017328793 -12.3812034657585 17.1093697016257 2.89362244585292e-06
"3982" 1.15780501844499 -0.0014555956154406 NA -0.00148002938429053 -0.00013726310040757 NA NA NA 0.0018538017837725 1.81032214403787e-05 0.486369174910797 -2.26516452422693e-05 -0.00868648169173662 12 22.1854143670526 -12.3708287341052 17.119744433279 2.87865103233337e-06
"3575" 1.13714276889809 NA -3.2548644935842e-05 -0.00371474541212818 NA -0.000515075287915127 1.6893195209641e-06 -0.000665897708308983 0.000967926059355126 -1.52305676764755e-05 NA -7.48938964998232e-06 -0.00870015497008149 13 23.9669556932371 -12.3549640180531 17.1356091493312 2.85590686839789e-06
"2016" 1.18760007242766 -0.00276031716754948 -0.000479809051157732 -0.00496623955866723 0.00087029571747497 0.000522040736571734 NA 0.000721842960537886 0.00300141423614111 -0.000121328197086848 0.990617104672124 -5.65733291477067e-06 NA 14 25.8333776634282 -12.3154039755051 17.1751691918792 2.79997199002119e-06
"2432" 0.945641949711113 -5.562057051912e-05 -0.000298820353298362 -0.00433392098555643 0.000479622797427823 0.000220574933453647 -3.71585511054513e-05 0.000586609677409507 NA -7.30082661335371e-05 NA NA 0.00288529260329281 13 23.9398323557261 -12.3007173430312 17.189855824353 2.77948621904788e-06
"3455" 0.939949114665406 NA -0.000300058633825136 -0.00432828475381313 0.000482665707837491 0.000222330430646769 -3.58986239409118e-05 0.0005363665604068 NA -7.46381135505777e-05 NA 4.90828527391225e-07 0.00281441411271351 13 23.9397508906756 -12.3005544129302 17.190018754454 2.77925979728554e-06
"1408" 0.954540174733094 -4.14446192370563e-05 -0.000294689336340528 -0.00434751759410831 0.000469229907937586 0.000209800473464851 -3.66899061553006e-05 0.000526247825552003 NA -6.90669754040159e-05 NA 5.02886245783613e-07 NA 13 23.9361820191485 -12.2934166698759 17.1971564975084 2.76935865459063e-06
"3449" 0.686232834660064 NA NA NA -8.87391224800197e-05 -5.20088703145068e-05 -2.14938020374113e-05 0.000630028949970765 NA -3.77732267578562e-05 NA -1.16843131943574e-05 0.00816380558950981 11 20.4445600501249 -12.2891201002499 17.2014530671344 2.76341566934934e-06
"3435" 0.68307770455687 NA -1.71049178185344e-05 NA -5.77901664471338e-05 NA -2.16872523428448e-05 0.000629602829875954 NA -3.68627607653932e-05 NA -1.16525403520406e-05 0.00840888624765342 11 20.4440450854555 -12.2880901709109 17.2024829964733 2.76199297426283e-06
"3040" 1.08426951300821 -0.0023615629838131 -0.000500344179743084 -0.00500994659552297 0.000912217750573991 0.000560846051516693 NA 0.00075465367168419 0.00278020529631056 -0.00016776663652468 1.06389781846302 NA 0.00512222319688801 14 25.8161209186026 -12.2808904858538 17.2096826815305 2.75206810918405e-06
"3443" 0.670606898119896 NA -4.69184081648897e-05 NA NA 8.30075096438244e-05 -2.17343977247111e-05 0.000638647368286896 NA -3.68591384095897e-05 NA -1.14021614204607e-05 0.00925188940029105 11 20.4378036794665 -12.275607358933 17.2149658084513 2.74480793994692e-06
"3897" 0.875030839741302 NA NA NA -9.87425337352639e-05 1.41988446378834e-05 -2.86371607968046e-05 NA NA 6.32335737953994e-05 0.262532551879108 -1.95390590670831e-05 -0.0043227598297388 11 20.435066463479 -12.2701329269579 17.2204402404263 2.73730508092837e-06
"3883" 0.874534489103702 NA 3.75233527130865e-06 NA -0.000104691683057556 NA -2.84790637335995e-05 NA NA 6.29613412719084e-05 0.259210796986589 -1.94903289906898e-05 -0.00436271057553287 11 20.4343717806403 -12.2687435612807 17.2218296061036 2.7354041824018e-06
"3891" 0.862787417127275 NA -5.29360767714863e-05 NA NA 0.00016940901887375 -2.93795817518079e-05 NA NA 6.54255220953621e-05 0.281772855139965 -1.94062181737725e-05 -0.00334879496836004 11 20.4327587320416 -12.2655174640831 17.2250557033011 2.73099539926493e-06
"2747" 0.507181719681853 NA -0.00013829442034652 NA 0.000199550335786457 0.000305730366909591 -2.75349618493667e-06 NA 0.000491497049738974 NA 0.208154034700542 NA -0.00350850401348232 11 20.4322949342773 -12.2645898685546 17.2259832988297 2.7297290633891e-06
"3440" 0.947679336711099 -7.81683729160295e-05 -0.000226811330621912 -0.00431561784722365 0.000349957875236794 NA -3.65445463215425e-05 0.000631354670369294 NA -8.17243063524771e-05 NA 4.23280340179797e-07 0.00204050059155441 13 23.9174308870136 -12.2559144056062 17.234658761778 2.71791387579654e-06
"2047" 1.02563355034202 NA -0.000501094593372756 -0.00532960185089879 0.000836292066979627 0.000674549276451454 -4.04276471401472e-05 0.000337665707147523 0.000657716762180258 -0.000178609277658248 1.40178112668295 5.82334213995128e-06 NA 14 25.8015082263419 -12.2516651013325 17.2389080660517 2.71214538446121e-06
"3392" 0.970881930407073 0.000398664636960514 -0.000298883670912235 -0.00423589081955239 0.000483620082454835 0.000232872412881804 -2.79323306976624e-05 NA NA -4.60794885047988e-05 NA -7.91612578703663e-07 0.000444326032256271 13 23.9140594854287 -12.2491716024364 17.2414015649479 2.70876612568232e-06
"3581" 1.12949290298632 NA NA -0.00367216928387808 -4.3575623837536e-05 -0.000623655140844534 4.82044597511099e-06 -0.000714880168035542 0.00101381898106252 -1.25929329679686e-05 NA -7.78555637024544e-06 -0.00811706275628199 13 23.9013140799473 -12.2236807914735 17.2668923759108 2.67446088455293e-06
"4000" 1.17184137143644 -0.00157447204336631 -0.000493823335090249 -0.00490745747086505 0.000888920917024062 0.000600655741296918 NA NA 0.00242421820985388 -0.000101262754092469 1.06639017248242 -5.42336734367588e-06 0.00256387270597709 14 25.76840235726 -12.1854533631687 17.3051198042155 2.62382744177053e-06
"3200" 1.02468860875682 0.000221776656316375 -0.000301220325406785 -0.00423729215384097 0.000486829990224431 0.000263266488005746 -3.23842775492219e-05 -6.96845282436697e-06 NA NA NA -5.23472171286136e-06 -0.00193590630185941 13 23.874137206751 -12.1693270450809 17.3212461223033 2.60275616847917e-06
"2534" 0.612305933030031 0.000648548333292864 NA -0.00082828652164529 NA NA 1.62209078436649e-05 -0.000798802342097626 0.000488335721771686 -9.57264790290877e-06 NA NA 0.000136816547264402 11 20.3720189751424 -12.1440379502847 17.3465352170995 2.57005269080852e-06
